date,product_id,product_name,category,branch_id,branch_name,order_id,price,promotion_flag,festival_flag,holiday_flag,seasonal_index,total_sales,online_sales,offline_sales,returns_count,cpi,day_of_week,month,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2021-05-07,P001,Men_Tshirt,Male,B002,Mumbai,1127,46.89,0,0,0,1.248,91.36,63.25,28.11,3.56,152.55,4,5,73.67,85.06,82.57,89.55714285714285,89.37966666666668
2021-05-08,P001,Men_Tshirt,Male,B002,Mumbai,1128,45.82,0,0,0,1.245,104.12,72.08,32.04,4.84,152.55,5,5,91.36,83.45,75.12,92.50999999999999,90.34633333333333
2021-05-09,P001,Men_Tshirt,Male,B002,Mumbai,1129,45.82,0,0,1,1.242,121.22,83.92,37.3,5.63,152.55,6,5,104.12,110.14,89.55,94.09285714285714,91.402
2021-05-10,P001,Men_Tshirt,Male,B002,Mumbai,1130,46.25,0,0,0,1.239,94.3,65.29,29.02,4.58,152.55,0,5,121.22,87.87,86.59,95.01142857142857,91.659
2021-05-11,P001,Men_Tshirt,Male,B002,Mumbai,1131,46.01,0,0,0,1.236,88.13,61.01,27.12,3.86,152.55,1,5,94.3,99.9,131.55,93.33,90.21166666666667
2021-05-12,P001,Men_Tshirt,Male,B002,Mumbai,1132,45.91,0,0,0,1.232,66.52,46.05,20.47,2.56,152.55,2,5,88.13,80.51,85.65,91.33142857142857,89.57400000000001
2021-05-13,P001,Men_Tshirt,Male,B002,Mumbai,1133,45.82,0,0,0,1.229,79.26,54.87,24.39,3.27,152.55,3,5,66.52,73.67,83.32,92.13000000000001,89.43866666666666
2021-05-14,P001,Men_Tshirt,Male,B002,Mumbai,1134,46.26,0,0,0,1.226,79.56,55.08,24.48,3.22,152.55,4,5,79.26,91.36,78.09,90.44428571428571,89.48766666666666
2021-05-15,P001,Men_Tshirt,Male,B002,Mumbai,1135,46.52,0,0,0,1.222,94.68,65.54,29.13,3.21,152.55,5,5,79.56,104.12,90.41,89.0957142857143,89.63000000000001
2021-05-16,P001,Men_Tshirt,Male,B002,Mumbai,1136,43.53,0,0,1,1.219,88.6,61.34,27.26,3.33,152.55,6,5,94.68,121.22,91.28,84.43571428571428,89.54066666666667
2021-05-17,P001,Men_Tshirt,Male,B002,Mumbai,1137,46.09,1,0,0,1.215,69.28,47.96,21.32,2.35,152.55,0,5,88.6,94.3,103.2,80.86142857142856,88.41000000000001
2021-05-18,P001,Men_Tshirt,Male,B002,Mumbai,1138,45.49,0,0,0,1.212,71.98,49.83,22.15,2.99,152.55,1,5,69.28,88.13,104.2,78.55428571428571,87.33600000000001
2021-05-19,P001,Men_Tshirt,Male,B002,Mumbai,1139,46.27,0,0,0,1.208,80.82,55.96,24.87,3.01,152.55,2,5,71.98,66.52,75.12,80.59714285714287,87.526
2021-05-20,P001,Men_Tshirt,Male,B002,Mumbai,1140,45.83,0,0,0,1.204,66.08,45.75,20.33,2.7,152.55,3,5,80.82,79.26,87.5,78.71428571428571,86.81199999999998
2021-05-21,P001,Men_Tshirt,Male,B002,Mumbai,1141,45.23,0,0,0,1.2,81.2,56.22,24.99,3.08,152.55,4,5,66.08,79.56,78.59,78.94857142857143,86.89900000000002
2021-05-22,P001,Men_Tshirt,Male,B002,Mumbai,1142,45.09,0,0,0,1.197,91.98,63.68,28.3,3.39,152.55,5,5,81.2,94.68,89.71,78.56285714285715,86.97466666666668
2021-05-23,P001,Men_Tshirt,Male,B002,Mumbai,1143,44.75,0,0,1,1.193,113.1,78.3,34.8,4.71,152.55,6,5,91.98,88.6,74.04,82.06285714285715,88.27666666666667
2021-05-24,P001,Men_Tshirt,Male,B002,Mumbai,1144,46.36,0,0,0,1.189,68.73,47.58,21.15,2.67,152.55,0,5,113.1,69.28,107.55,81.98428571428572,86.98266666666667
2021-05-25,P001,Men_Tshirt,Male,B002,Mumbai,1145,45.42,0,0,0,1.185,72.62,50.28,22.34,3.45,152.55,1,5,68.73,71.98,109.75,82.07571428571428,85.74499999999999
2021-05-26,P001,Men_Tshirt,Male,B002,Mumbai,1146,46.6,0,0,0,1.18,68.57,47.47,21.1,2.88,152.55,2,5,72.62,80.82,78.96,80.32571428571428,85.39866666666667
2021-05-27,P001,Men_Tshirt,Male,B002,Mumbai,1147,45.48,0,0,0,1.176,76.88,53.23,23.66,2.48,152.55,3,5,68.57,66.08,82.05,81.86857142857141,85.22633333333333
2021-05-28,P001,Men_Tshirt,Male,B002,Mumbai,1148,45.47,0,0,0,1.172,75.05,51.96,23.09,3.13,152.55,4,5,76.88,81.2,78.72,80.99,85.104
2021-05-29,P001,Men_Tshirt,Male,B002,Mumbai,1149,45.73,0,0,0,1.168,78.53,54.37,24.16,2.85,152.55,5,5,75.05,91.98,88.48,79.06857142857143,84.77233333333334
2021-05-30,P001,Men_Tshirt,Male,B002,Mumbai,1150,45.62,1,0,1,1.164,110.54,76.53,34.01,5.25,152.55,6,5,78.53,113.1,85.06,78.70285714285714,85.62166666666667
2021-05-31,P001,Men_Tshirt,Male,B002,Mumbai,1151,44.83,0,0,0,1.159,74.02,51.24,22.77,3.24,152.55,0,5,110.54,68.73,83.45,79.45857142857143,85.30733333333335
2021-06-01,P001,Men_Tshirt,Male,B002,Mumbai,1152,44.35,0,0,0,1.155,79.22,54.85,24.38,3.69,153.18,1,6,74.02,72.62,110.14,80.40142857142857,84.27666666666666
2021-06-02,P001,Men_Tshirt,Male,B002,Mumbai,1153,46.07,0,0,0,1.15,60.24,41.7,18.53,2.33,153.18,2,6,79.22,68.57,87.87,79.21142857142857,83.35566666666666
2021-06-03,P001,Men_Tshirt,Male,B002,Mumbai,1154,44.77,0,0,0,1.146,81.49,56.42,25.07,3.74,153.18,3,6,60.24,76.88,99.9,79.86999999999999,82.74199999999999
2021-06-04,P001,Men_Tshirt,Male,B002,Mumbai,1155,46.82,0,0,0,1.141,76.31,52.83,23.48,2.81,153.18,4,6,81.49,75.05,80.51,80.05,82.602
2021-06-05,P001,Men_Tshirt,Male,B002,Mumbai,1156,45.68,0,0,0,1.137,76.8,53.17,23.63,3.45,153.18,5,6,76.31,78.53,73.67,79.80285714285715,82.70633333333333
2021-06-06,P001,Men_Tshirt,Male,B002,Mumbai,1157,45.59,1,0,1,1.132,121.81,84.33,37.48,3.81,153.18,6,6,76.8,110.54,91.36,81.41285714285713,83.72133333333333
2021-06-07,P001,Men_Tshirt,Male,B002,Mumbai,1158,43.97,0,0,0,1.128,81.78,56.62,25.16,3.21,153.18,0,6,121.81,74.02,104.12,82.52142857142857,82.97666666666667
2021-06-08,P001,Men_Tshirt,Male,B002,Mumbai,1159,47.77,0,0,0,1.123,69.0,47.77,21.23,2.98,153.18,1,6,81.78,79.22,121.22,81.06142857142856,81.23600000000002
2021-06-09,P001,Men_Tshirt,Male,B002,Mumbai,1160,45.4,0,0,0,1.118,69.05,47.81,21.25,2.9,153.18,2,6,69.0,60.24,94.3,82.32000000000001,80.39433333333334
2021-06-10,P001,Men_Tshirt,Male,B002,Mumbai,1161,45.61,0,0,0,1.113,67.86,46.98,20.88,2.55,153.18,3,6,69.05,81.49,88.13,80.37285714285714,79.71866666666666
2021-06-11,P001,Men_Tshirt,Male,B002,Mumbai,1162,44.74,0,0,0,1.109,71.42,49.45,21.98,2.71,153.18,4,6,67.86,76.31,66.52,79.67428571428572,79.882
2021-06-12,P001,Men_Tshirt,Male,B002,Mumbai,1163,46.04,0,0,0,1.104,88.74,61.43,27.3,3.19,153.18,5,6,71.42,76.8,79.26,81.38,80.19800000000001
2021-06-13,P001,Men_Tshirt,Male,B002,Mumbai,1164,46.13,0,0,1,1.099,102.73,71.12,31.61,4.35,153.18,6,6,88.74,121.81,79.56,78.6542857142857,80.97033333333334
2021-06-14,P001,Men_Tshirt,Male,B002,Mumbai,1165,46.76,0,0,0,1.094,77.94,53.96,23.98,3.13,153.18,0,6,102.73,81.78,94.68,78.10571428571428,80.41233333333334
2021-06-15,P001,Men_Tshirt,Male,B002,Mumbai,1166,45.53,0,0,0,1.089,65.26,45.18,20.08,1.99,153.18,1,6,77.94,69.0,88.6,77.57142857142857,79.63433333333334
2021-06-16,P001,Men_Tshirt,Male,B002,Mumbai,1167,44.55,0,0,0,1.084,59.73,41.35,18.38,2.26,153.18,2,6,65.26,69.05,69.28,76.24,79.31599999999999
2021-06-17,P001,Men_Tshirt,Male,B002,Mumbai,1168,45.05,1,0,0,1.079,86.25,59.71,26.54,4.07,153.18,3,6,59.73,67.86,71.98,78.86714285714285,79.79166666666667
2021-06-18,P001,Men_Tshirt,Male,B002,Mumbai,1169,46.28,0,0,0,1.074,68.59,47.49,21.11,3.02,153.18,4,6,86.25,71.42,80.82,78.46285714285715,79.384
2021-06-19,P001,Men_Tshirt,Male,B002,Mumbai,1170,46.62,0,0,0,1.069,74.64,51.67,22.96,2.7,153.18,5,6,68.59,88.74,66.08,76.44857142857143,79.66933333333333
2021-06-20,P001,Men_Tshirt,Male,B002,Mumbai,1171,46.29,0,0,1,1.064,99.32,68.76,30.56,3.97,153.18,6,6,74.64,102.73,81.2,75.96142857142857,80.27333333333333
2021-06-21,P001,Men_Tshirt,Male,B002,Mumbai,1172,46.61,0,0,0,1.059,70.16,48.57,21.59,2.56,153.18,0,6,99.32,77.94,91.98,74.85000000000001,79.54599999999999
2021-06-22,P001,Men_Tshirt,Male,B002,Mumbai,1173,44.4,0,0,0,1.054,69.02,47.78,21.24,2.88,153.18,1,6,70.16,65.26,113.1,75.38714285714286,78.07666666666665
2021-06-23,P001,Men_Tshirt,Male,B002,Mumbai,1174,45.28,0,0,0,1.049,70.13,48.55,21.58,2.22,153.18,2,6,69.02,59.73,68.73,76.87285714285714,78.12333333333332
2021-06-24,P001,Men_Tshirt,Male,B002,Mumbai,1175,44.62,0,0,0,1.044,75.91,52.55,23.36,2.69,153.18,3,6,70.13,86.25,72.62,75.39571428571428,78.23299999999999
2021-06-25,P001,Men_Tshirt,Male,B002,Mumbai,1176,46.3,0,0,0,1.039,69.99,48.45,21.53,3.2,153.18,4,6,75.91,68.59,68.57,75.59571428571428,78.28033333333333
2021-06-26,P001,Men_Tshirt,Male,B002,Mumbai,1177,43.95,0,0,0,1.033,75.16,52.03,23.13,3.38,153.18,5,6,69.99,74.64,76.88,75.66999999999999,78.223
2021-06-27,P001,Men_Tshirt,Male,B002,Mumbai,1178,46.39,1,0,1,1.028,120.72,83.57,37.14,5.86,153.18,6,6,75.16,99.32,75.05,78.72714285714285,79.74533333333333
2021-06-28,P001,Men_Tshirt,Male,B002,Mumbai,1179,46.61,0,0,0,1.023,59.68,41.31,18.36,2.11,153.18,0,6,120.72,70.16,78.53,77.23,79.11699999999999
2021-06-29,P001,Men_Tshirt,Male,B002,Mumbai,1180,46.18,0,0,0,1.018,58.93,40.79,18.13,1.88,153.18,1,6,59.68,69.02,110.54,75.78857142857143,77.39666666666666
2021-06-30,P001,Men_Tshirt,Male,B002,Mumbai,1181,45.75,0,0,0,1.013,73.28,50.73,22.55,2.35,153.18,2,6,58.93,70.13,74.02,76.23857142857143,77.372
2021-07-01,P001,Men_Tshirt,Male,B002,Mumbai,1182,46.12,0,0,0,1.008,68.09,40.15,27.93,2.7,153.82,3,7,73.28,75.91,79.22,75.12142857142858,77.001
2021-07-02,P001,Men_Tshirt,Male,B002,Mumbai,1183,46.55,0,0,0,1.003,70.64,41.66,28.98,3.39,153.82,4,7,68.09,69.99,60.24,75.21428571428571,77.34766666666665
2021-07-03,P001,Men_Tshirt,Male,B002,Mumbai,1184,45.83,0,0,0,0.997,64.21,37.87,26.34,2.08,153.82,5,7,70.64,75.16,81.49,73.64999999999999,76.77166666666668
2021-07-04,P001,Men_Tshirt,Male,B002,Mumbai,1185,46.16,0,0,1,0.992,84.56,49.87,34.69,3.09,153.82,6,7,64.21,120.72,76.31,68.48428571428572,77.04666666666667
2021-07-05,P001,Men_Tshirt,Male,B002,Mumbai,1186,45.61,0,0,0,0.987,60.2,35.51,24.7,2.11,153.82,0,7,84.56,59.68,76.8,68.55857142857143,76.49333333333333
2021-07-06,P001,Men_Tshirt,Male,B002,Mumbai,1187,45.02,0,0,0,0.982,52.76,31.11,21.64,1.73,153.82,1,7,60.2,58.93,121.81,67.67714285714285,74.19166666666666
2021-07-07,P001,Men_Tshirt,Male,B002,Mumbai,1188,46.17,0,0,0,0.977,67.47,39.79,27.68,2.37,153.82,2,7,52.76,73.28,81.78,66.84714285714286,73.71466666666666
2021-07-08,P001,Men_Tshirt,Male,B002,Mumbai,1189,46.84,0,0,0,0.972,58.6,34.56,24.04,2.35,153.82,3,7,67.47,68.09,69.0,65.49142857142859,73.368
2021-07-09,P001,Men_Tshirt,Male,B002,Mumbai,1190,46.18,0,0,0,0.967,64.37,37.96,26.41,2.97,153.82,4,7,58.6,70.64,69.05,64.59571428571428,73.212
2021-07-10,P001,Men_Tshirt,Male,B002,Mumbai,1191,46.41,0,0,0,0.961,67.07,39.55,27.52,2.4,153.82,5,7,64.37,64.21,67.86,65.00428571428571,73.18566666666666
2021-07-11,P001,Men_Tshirt,Male,B002,Mumbai,1192,46.09,0,0,1,0.956,95.72,56.45,39.27,4.52,153.82,6,7,67.07,84.56,71.42,66.59857142857143,73.99566666666666
2021-07-12,P001,Men_Tshirt,Male,B002,Mumbai,1193,45.22,0,0,0,0.951,65.9,38.86,27.04,2.03,153.82,0,7,95.72,60.2,88.74,67.41285714285713,73.23433333333334
2021-07-13,P001,Men_Tshirt,Male,B002,Mumbai,1194,45.17,0,0,0,0.946,61.25,36.12,25.13,1.91,153.82,1,7,65.9,52.76,102.73,68.62571428571428,71.85166666666667
2021-07-14,P001,Men_Tshirt,Male,B002,Mumbai,1195,44.53,0,0,0,0.941,67.19,39.62,27.57,2.47,153.82,2,7,61.25,67.47,77.94,68.58571428571429,71.49333333333334
2021-07-15,P001,Men_Tshirt,Male,B002,Mumbai,1196,44.87,0,0,0,0.936,56.37,33.25,23.13,2.21,153.82,3,7,67.19,58.6,65.26,68.26714285714284,71.19699999999999
2021-07-16,P001,Men_Tshirt,Male,B002,Mumbai,1197,45.51,0,0,0,0.931,68.35,40.31,28.04,3.08,153.82,4,7,56.37,64.37,59.73,68.83571428571429,71.48433333333334
2021-07-17,P001,Men_Tshirt,Male,B002,Mumbai,1198,45.49,0,0,0,0.926,74.12,43.71,30.41,2.39,153.82,5,7,68.35,67.07,86.25,69.84285714285714,71.07999999999998
2021-07-18,P001,Men_Tshirt,Male,B002,Mumbai,1199,45.14,1,0,1,0.921,110.12,64.94,45.18,4.14,153.82,6,7,74.12,95.72,68.59,71.9,72.46433333333334
2021-07-19,P001,Men_Tshirt,Male,B002,Mumbai,1200,45.97,0,0,0,0.916,58.33,34.4,23.93,2.67,153.82,0,7,110.12,65.9,74.64,70.81857142857142,71.92066666666668
2021-07-20,P001,Men_Tshirt,Male,B002,Mumbai,1201,43.91,0,0,0,0.911,49.79,29.36,20.42,1.87,153.82,1,7,58.33,61.25,99.32,69.18142857142858,70.26966666666667
2021-07-21,P001,Men_Tshirt,Male,B002,Mumbai,1202,47.22,0,0,0,0.906,60.06,35.42,24.64,2.94,153.82,2,7,49.79,67.19,70.16,68.16285714285715,69.93299999999999
2021-07-22,P001,Men_Tshirt,Male,B002,Mumbai,1203,45.39,0,0,0,0.901,55.15,32.52,22.63,2.09,153.82,3,7,60.06,56.37,69.02,67.98857142857143,69.47066666666666
2021-07-23,P001,Men_Tshirt,Male,B002,Mumbai,1204,45.92,0,0,0,0.896,62.97,37.13,25.83,2.32,153.82,4,7,55.15,68.35,70.13,67.22,69.232
2021-07-24,P001,Men_Tshirt,Male,B002,Mumbai,1205,46.83,0,0,0,0.891,55.58,32.78,22.8,2.35,153.82,5,7,62.97,74.12,75.91,64.57142857142857,68.55433333333333
2021-07-25,P001,Men_Tshirt,Male,B002,Mumbai,1206,46.0,0,0,1,0.887,80.07,47.22,32.85,3.05,153.82,6,7,55.58,110.12,69.99,60.278571428571425,68.89033333333333
2021-07-26,P001,Men_Tshirt,Male,B002,Mumbai,1207,48.13,0,0,0,0.882,60.3,35.56,24.74,2.15,153.82,0,7,80.07,58.33,75.16,60.56,68.395
2021-07-27,P001,Men_Tshirt,Male,B002,Mumbai,1208,45.68,0,0,0,0.877,62.74,37.0,25.74,2.74,153.82,1,7,60.3,49.79,120.72,62.410000000000004,66.46233333333333
2021-07-28,P001,Men_Tshirt,Male,B002,Mumbai,1209,45.04,0,0,0,0.872,50.6,29.84,20.76,1.79,153.82,2,7,62.74,60.06,59.68,61.058571428571426,66.15966666666667
2021-07-29,P001,Men_Tshirt,Male,B002,Mumbai,1210,45.44,0,0,0,0.868,50.15,29.58,20.58,1.68,153.82,3,7,50.6,55.15,58.93,60.34428571428572,65.867
2021-07-30,P001,Men_Tshirt,Male,B002,Mumbai,1211,45.78,0,0,0,0.863,48.31,28.49,19.82,1.51,153.82,4,7,50.15,62.97,73.28,58.25,65.03466666666667
2021-07-31,P001,Men_Tshirt,Male,B002,Mumbai,1212,44.99,0,0,0,0.859,54.88,32.37,22.51,2.21,153.82,5,7,48.31,55.58,68.09,58.15,64.59433333333334
2021-08-01,P001,Men_Tshirt,Male,B002,Mumbai,1213,45.25,0,0,1,0.854,81.4,48.01,33.39,3.92,154.45,6,8,54.88,80.07,70.64,58.339999999999996,64.953
2021-08-02,P001,Men_Tshirt,Male,B002,Mumbai,1214,47.15,0,0,0,0.85,55.41,32.68,22.73,2.62,154.45,0,8,81.4,60.3,64.21,57.64142857142857,64.65966666666667
2021-08-03,P001,Men_Tshirt,Male,B002,Mumbai,1215,45.33,0,0,0,0.845,59.65,35.18,24.47,2.2,154.45,1,8,55.41,62.74,84.56,57.199999999999996,63.82933333333334
2021-08-04,P001,Men_Tshirt,Male,B002,Mumbai,1216,46.0,0,0,0,0.841,51.14,30.16,20.98,2.08,154.45,2,8,59.65,50.6,60.2,57.277142857142856,63.52733333333333
2021-08-05,P001,Men_Tshirt,Male,B002,Mumbai,1217,44.84,0,0,0,0.836,56.61,33.39,23.23,2.01,154.45,3,8,51.14,50.15,52.76,58.199999999999996,63.65566666666667
2021-08-06,P001,Men_Tshirt,Male,B002,Mumbai,1218,45.2,0,0,0,0.832,57.72,34.04,23.68,2.28,154.45,4,8,56.61,48.31,67.47,59.544285714285714,63.33066666666666
2021-08-07,P001,Men_Tshirt,Male,B002,Mumbai,1219,47.16,0,0,0,0.828,53.43,31.51,21.92,1.92,154.45,5,8,57.72,54.88,58.6,59.33714285714286,63.15833333333333
2021-08-08,P001,Men_Tshirt,Male,B002,Mumbai,1220,45.97,0,0,1,0.824,68.5,40.4,28.1,2.57,154.45,6,8,53.43,81.4,64.37,57.494285714285716,63.296
2021-08-09,P001,Men_Tshirt,Male,B002,Mumbai,1221,44.72,0,0,0,0.82,55.74,32.87,22.87,2.72,154.45,0,8,68.5,55.41,67.07,57.54142857142857,62.91833333333333
2021-08-10,P001,Men_Tshirt,Male,B002,Mumbai,1222,45.74,0,0,0,0.815,51.94,30.63,21.31,1.82,154.45,1,8,55.74,59.65,95.72,56.44,61.458999999999996
2021-08-11,P001,Men_Tshirt,Male,B002,Mumbai,1223,45.45,0,0,0,0.811,57.8,34.09,23.71,1.97,154.45,2,8,51.94,51.14,65.9,57.39142857142857,61.189
2021-08-12,P001,Men_Tshirt,Male,B002,Mumbai,1224,45.98,0,0,0,0.807,50.79,29.95,20.84,2.52,154.45,3,8,57.8,56.61,61.25,56.56,60.840333333333334
2021-08-13,P001,Men_Tshirt,Male,B002,Mumbai,1225,46.02,0,0,0,0.803,53.28,31.42,21.86,1.94,154.45,4,8,50.79,57.72,67.19,55.92571428571428,60.376666666666665
2021-08-14,P001,Men_Tshirt,Male,B002,Mumbai,1226,45.75,0,0,0,0.8,42.51,25.07,17.44,1.81,154.45,5,8,53.28,53.43,56.37,54.365714285714276,59.91466666666666
2021-08-15,P001,Men_Tshirt,Male,B002,Mumbai,1227,45.89,0,0,1,0.796,67.18,39.62,27.56,3.33,154.45,6,8,42.51,68.5,68.35,54.17714285714286,59.87566666666667
2021-08-16,P001,Men_Tshirt,Male,B002,Mumbai,1228,44.41,0,0,0,0.792,49.34,29.1,20.24,1.96,154.45,0,8,67.18,55.74,74.12,53.26285714285715,59.049666666666674
2021-08-17,P001,Men_Tshirt,Male,B002,Mumbai,1229,44.64,0,0,0,0.788,60.0,35.39,24.62,2.06,154.45,1,8,49.34,51.94,110.12,54.41428571428572,57.379
2021-08-18,P001,Men_Tshirt,Male,B002,Mumbai,1230,45.81,0,0,0,0.785,53.4,31.49,21.91,2.67,154.45,2,8,60.0,57.8,58.33,53.785714285714285,57.214666666666666
2021-08-19,P001,Men_Tshirt,Male,B002,Mumbai,1231,44.14,1,0,0,0.781,54.62,32.21,22.41,1.9,154.45,3,8,53.4,50.79,49.79,54.332857142857144,57.375666666666675
2021-08-20,P001,Men_Tshirt,Male,B002,Mumbai,1232,44.07,0,0,0,0.778,44.61,26.31,18.3,1.55,154.45,4,8,54.62,53.28,60.06,53.09428571428572,56.86066666666667
2021-08-21,P001,Men_Tshirt,Male,B002,Mumbai,1233,46.84,0,0,0,0.774,63.3,37.33,25.97,2.98,154.45,5,8,44.61,42.51,55.15,56.064285714285724,57.132333333333335
2021-08-22,P001,Men_Tshirt,Male,B002,Mumbai,1234,47.14,0,0,1,0.771,73.69,43.46,30.23,3.17,154.45,6,8,63.3,67.18,62.97,56.99428571428571,57.48966666666667
2021-08-23,P001,Men_Tshirt,Male,B002,Mumbai,1235,44.2,0,0,0,0.768,52.1,30.73,21.38,2.07,154.45,0,8,73.69,49.34,55.58,57.388571428571424,57.373666666666665
2021-08-24,P001,Men_Tshirt,Male,B002,Mumbai,1236,45.13,0,0,0,0.764,46.89,27.65,19.24,1.68,154.45,1,8,52.1,60.0,80.07,55.51571428571429,56.26766666666666
2021-08-25,P001,Men_Tshirt,Male,B002,Mumbai,1237,44.33,0,0,0,0.761,44.26,26.1,18.16,1.92,154.45,2,8,46.89,53.4,60.3,54.21,55.733
2021-08-26,P001,Men_Tshirt,Male,B002,Mumbai,1238,46.59,0,0,0,0.758,49.42,29.15,20.28,2.15,154.45,3,8,44.26,54.62,62.74,53.46714285714285,55.289
2021-08-27,P001,Men_Tshirt,Male,B002,Mumbai,1239,44.14,0,0,0,0.755,51.22,30.21,21.01,1.8,154.45,4,8,49.42,44.61,50.6,54.41142857142857,55.309666666666665
2021-08-28,P001,Men_Tshirt,Male,B002,Mumbai,1240,46.94,0,0,0,0.752,53.93,31.8,22.12,2.43,154.45,5,8,51.22,63.3,50.15,53.07285714285714,55.43566666666666
2021-08-29,P001,Men_Tshirt,Male,B002,Mumbai,1241,43.83,0,0,1,0.749,70.62,41.65,28.97,3.33,154.45,6,8,53.93,73.69,48.31,52.63428571428572,56.17933333333334
2021-08-30,P001,Men_Tshirt,Male,B002,Mumbai,1242,45.16,1,0,0,0.746,44.72,26.38,18.35,1.82,154.45,0,8,70.62,52.1,54.88,51.580000000000005,55.84066666666667
2021-08-31,P001,Men_Tshirt,Male,B002,Mumbai,1243,47.21,1,0,0,0.744,54.36,32.06,22.3,2.65,154.45,1,8,44.72,46.89,81.4,52.64714285714285,54.93933333333334
2021-09-01,P001,Men_Tshirt,Male,B002,Mumbai,1244,43.92,0,0,0,0.741,46.15,27.21,18.93,2.08,155.09,2,9,54.36,44.26,55.41,52.917142857142856,54.63066666666667
2021-09-02,P001,Men_Tshirt,Male,B002,Mumbai,1245,46.0,0,0,0,0.738,50.76,29.93,20.82,2.53,155.09,3,9,46.15,49.42,59.65,53.10857142857143,54.33433333333333
2021-09-03,P001,Men_Tshirt,Male,B002,Mumbai,1246,45.46,0,0,0,0.736,42.42,25.02,17.4,1.3,155.09,4,9,50.76,51.22,51.14,51.85142857142858,54.04366666666667
2021-09-04,P001,Men_Tshirt,Male,B002,Mumbai,1247,45.97,1,0,0,0.734,66.72,39.35,27.37,2.3,155.09,5,9,42.42,53.93,56.61,53.67857142857143,54.38066666666666
2021-09-05,P001,Men_Tshirt,Male,B002,Mumbai,1248,46.47,0,0,1,0.731,64.12,37.82,26.31,2.44,155.09,6,9,66.72,70.62,57.72,52.75,54.59400000000001
2021-09-06,P001,Men_Tshirt,Male,B002,Mumbai,1249,45.63,0,0,0,0.729,52.21,30.79,21.42,2.25,155.09,0,9,64.12,44.72,53.43,53.81999999999999,54.553333333333335
2021-09-07,P001,Men_Tshirt,Male,B002,Mumbai,1250,46.0,0,0,0,0.727,40.96,24.16,16.8,1.65,155.09,1,9,52.21,54.36,68.5,51.90571428571429,53.63533333333333
2021-01-31,P002,Men_Jeans,Male,B002,Mumbai,1281,27.2,0,1,1,1.049,88.03,60.94,27.09,6.1,150.0,6,1,67.85,77.38,83.74,66.16,63.437999999999995
2021-02-01,P002,Men_Jeans,Male,B002,Mumbai,1282,26.69,0,0,0,1.051,55.7,38.56,17.14,3.15,150.64,0,2,88.03,61.86,51.56,65.28,63.576
2021-02-02,P002,Men_Jeans,Male,B002,Mumbai,1283,27.45,1,0,0,1.052,66.46,46.01,20.45,3.59,150.64,1,2,55.7,57.8,89.95,66.51714285714286,62.793
2021-02-03,P002,Men_Jeans,Male,B002,Mumbai,1284,27.3,0,0,0,1.054,56.73,39.28,17.46,4.49,150.64,2,2,66.46,55.18,47.32,66.73857142857142,63.10666666666667
2021-02-04,P002,Men_Jeans,Male,B002,Mumbai,1285,25.85,0,0,0,1.055,53.22,36.84,16.37,3.57,150.64,3,2,56.73,56.36,50.34,66.29,63.202666666666666
2021-02-05,P002,Men_Jeans,Male,B002,Mumbai,1286,26.84,0,0,0,1.057,49.72,34.42,15.3,3.18,150.64,4,2,53.22,76.04,49.59,62.529999999999994,63.207
2021-02-06,P002,Men_Jeans,Male,B002,Mumbai,1287,28.25,1,0,0,1.058,71.76,49.68,22.08,5.0,150.64,5,2,49.72,67.85,54.82,63.08857142857143,63.77166666666667
2021-02-07,P002,Men_Jeans,Male,B002,Mumbai,1288,26.76,0,0,1,1.059,70.91,49.09,21.82,4.29,150.64,6,2,71.76,88.03,62.26,60.642857142857146,64.06
2021-02-08,P002,Men_Jeans,Male,B002,Mumbai,1289,27.72,0,0,0,1.061,54.98,38.06,16.92,3.6,150.64,0,2,70.91,55.7,60.01,60.540000000000006,63.89233333333333
2021-02-09,P002,Men_Jeans,Male,B002,Mumbai,1290,27.67,0,0,0,1.062,42.73,29.58,13.15,3.12,150.64,1,2,54.98,66.46,73.08,57.15,62.88066666666666
2021-02-10,P002,Men_Jeans,Male,B002,Mumbai,1291,28.35,0,0,0,1.064,53.95,37.35,16.6,3.04,150.64,2,2,42.73,56.73,63.0,56.75285714285714,62.57899999999999
2021-02-11,P002,Men_Jeans,Male,B002,Mumbai,1292,27.71,0,0,0,1.065,57.5,39.81,17.69,4.36,150.64,3,2,53.95,53.22,55.61,57.36428571428571,62.642
2021-02-12,P002,Men_Jeans,Male,B002,Mumbai,1293,27.42,0,0,0,1.066,59.0,40.84,18.15,4.63,150.64,4,2,57.5,49.72,69.74,58.690000000000005,62.284
2021-02-13,P002,Men_Jeans,Male,B002,Mumbai,1294,26.68,0,0,0,1.067,53.63,37.13,16.5,4.18,150.64,5,2,59.0,71.76,63.2,56.10000000000001,61.965
2021-02-14,P002,Men_Jeans,Male,B002,Mumbai,1295,27.38,0,0,1,1.069,79.8,55.25,24.55,6.34,150.64,6,2,53.63,70.91,49.38,57.370000000000005,62.979000000000006
2021-02-15,P002,Men_Jeans,Male,B002,Mumbai,1296,27.81,0,0,0,1.07,56.93,39.41,17.52,4.13,150.64,0,2,79.8,54.98,90.2,57.64857142857142,61.870000000000005
